horodatage,id_capteur,temperature_c,humidite_pct,pm25
2024-03-08 06:00:00,CAP-C,8.27,89.1,18.8
2024-03-08 07:00:00,CAP-C,6.26,75.5,20.7
2024-03-08 08:00:00,CAP-C,8.14,63.7,14.8
2024-03-08 09:00:00,CAP-C,9.63,76.6,14.8
2024-03-08 10:00:00,CAP-C,8.33,77.2,7.0
2024-03-08 11:00:00,CAP-C,9.49,75.2,11.0
2024-03-08 12:00:00,CAP-C,9.44,71.7,14.2
2024-03-08 13:00:00,CAP-C,11.89,68.5,11.5
2024-03-08 14:00:00,CAP-C,10.26,66.8,10.4
2024-03-08 15:00:00,CAP-C,10.19,76.9,6.8
2024-03-08 16:00:00,CAP-C,6.97,76.3,5.6
2024-03-08 17:00:00,CAP-C,,77.5,24.0
2024-03-08 18:00:00,CAP-C,7.26,72.3,8.4
2024-03-08 19:00:00,CAP-C,4.32,52.6,14.8
2024-03-08 20:00:00,CAP-C,5.64,77.6,17.3
2024-03-08 21:00:00,CAP-C,1.31,58.6,4.5
2024-03-08 22:00:00,CAP-C,2.69,67.2,4.5
2024-03-08 23:00:00,CAP-C,2.35,67.2,8.4
2024-03-09 00:00:00,CAP-C,3.99,63.0,11.3
2024-03-09 01:00:00,CAP-C,0.77,56.8,0.6
2024-03-09 02:00:00,CAP-C,4.34,73.8,16.5
2024-03-09 03:00:00,CAP-C,2.86,66.8,21.0
2024-03-09 04:00:00,CAP-C,3.86,75.0,20.1
2024-03-09 05:00:00,CAP-C,3.39,62.8,23.7
2024-03-09 06:00:00,CAP-C,5.89,67.4,23.4
2024-03-09 07:00:00,CAP-C,6.84,73.3,19.3
2024-03-09 08:00:00,CAP-C,11.24,61.1,1.5
2024-03-09 09:00:00,CAP-C,6.94,62.5,3.5
2024-03-09 10:00:00,CAP-C,12.27,73.4,28.6
2024-03-09 11:00:00,CAP-C,10.98,71.3,12.0
2024-03-09 12:00:00,CAP-C,10.44,63.6,13.0
2024-03-09 13:00:00,CAP-C,10.63,70.7,19.3
2024-03-09 14:00:00,CAP-C,7.51,63.6,14.6
2024-03-09 15:00:00,CAP-C,9.08,67.2,8.8
2024-03-09 16:00:00,CAP-C,6.82,77.2,15.2
2024-03-09 17:00:00,CAP-C,6.76,61.3,16.6
2024-03-09 18:00:00,CAP-C,5.45,70.5,12.6
2024-03-09 19:00:00,CAP-C,4.05,79.2,4.0
2024-03-09 20:00:00,CAP-C,3.78,68.8,7.6
2024-03-09 21:00:00,CAP-C,3.53,79.2,17.9
2024-03-09 22:00:00,CAP-C,1.68,87.0,13.6
2024-03-09 23:00:00,CAP-C,2.26,71.8,16.9
2024-03-09 23:00:00,CAP-C,2.26,71.8,16.9
2024-03-10 00:00:00,CAP-C,1.55,67.8,13.1
2024-03-10 01:00:00,CAP-C,2.46,66.9,7.0
2024-03-10 02:00:00,CAP-C,4.22,83.8,3.6
2024-03-10 03:00:00,CAP-C,4.08,83.3,3.8
2024-03-10 04:00:00,CAP-C,3.47,67.2,5.3
2024-03-10 05:00:00,CAP-C,5.56,78.4,12.9
2024-03-10 06:00:00,CAP-C,8.25,76.1,2.4
2024-03-10 07:00:00,CAP-C,11.13,67.8,14.4
2024-03-10 08:00:00,CAP-C,9.6,64.4,16.2
2024-03-10 08:00:00,CAP-C,9.6,64.4,16.2
2024-03-10 09:00:00,CAP-C,10.91,73.4,11.0
2024-03-10 09:00:00,CAP-C,10.91,73.4,11.0
2024-03-10 10:00:00,CAP-C,10.55,74.5,13.6
2024-03-10 11:00:00,CAP-C,11.88,79.3,2.9
2024-03-10 12:00:00,CAP-C,9.38,81.6,14.5
2024-03-10 13:00:00,CAP-C,9.72,73.4,11.2
2024-03-10 14:00:00,CAP-C,8.09,81.3,27.4
2024-03-10 15:00:00,CAP-C,9.94,68.9,23.4
2024-03-10 16:00:00,CAP-C,8.54,66.2,3.4
2024-03-10 17:00:00,CAP-C,7.52,86.7,7.8
2024-03-10 18:00:00,CAP-C,6.63,69.2,4.3
2024-03-10 19:00:00,CAP-C,4.68,69.2,7.7
2024-03-10 20:00:00,CAP-C,5.88,79.7,5.0
2024-03-10 21:00:00,CAP-C,2.34,82.3,32.5
2024-03-10 22:00:00,CAP-C,2.71,78.7,1.7
2024-03-10 23:00:00,CAP-C,2.36,71.1,18.6
2024-03-11 00:00:00,CAP-C,4.1,70.4,1.1
2024-03-11 01:00:00,CAP-C,,65.8,7.1
2024-03-11 02:00:00,CAP-C,3.38,58.3,9.8
2024-03-11 03:00:00,CAP-C,4.36,66.5,8.4
2024-03-11 04:00:00,CAP-C,6.17,83.8,14.4
2024-03-11 05:00:00,CAP-C,5.12,52.5,5.5
2024-03-11 06:00:00,CAP-C,6.16,79.8,1.7
2024-03-11 07:00:00,CAP-C,9.02,67.3,13.0
2024-03-11 08:00:00,CAP-C,9.33,70.4,15.4
2024-03-11 09:00:00,CAP-C,11.09,66.4,4.5
2024-03-11 10:00:00,CAP-C,8.01,62.3,23.8
2024-03-11 11:00:00,CAP-C,11.35,73.6,7.0
2024-03-11 12:00:00,CAP-C,9.09,77.6,7.6
2024-03-11 13:00:00,CAP-C,12.43,76.1,31.8
2024-03-11 14:00:00,CAP-C,9.64,69.6,16.3
2024-03-11 15:00:00,CAP-C,8.99,79.1,3.9
2024-03-11 16:00:00,CAP-C,7.7,78.3,16.6
2024-03-11 17:00:00,CAP-C,6.26,71.6,14.7
2024-03-11 18:00:00,CAP-C,5.45,65.2,0.8
2024-03-11 19:00:00,CAP-C,4.79,78.7,21.4
2024-03-11 20:00:00,CAP-C,4.08,70.8,2.2
2024-03-11 21:00:00,CAP-C,3.46,77.0,3.1
2024-03-11 22:00:00,CAP-C,4.48,71.3,4.4
2024-03-11 23:00:00,CAP-C,2.89,74.3,16.4
2024-03-12 00:00:00,CAP-C,3.87,76.2,29.5
2024-03-12 01:00:00,CAP-C,4.18,67.7,7.8
2024-03-12 02:00:00,CAP-C,3.36,61.3,26.0
2024-03-12 03:00:00,CAP-C,4.3,63.0,6.5
2024-03-12 04:00:00,CAP-C,3.9,69.2,17.8
2024-03-12 05:00:00,CAP-C,5.68,63.8,22.6
2024-03-12 06:00:00,CAP-C,6.31,70.9,18.8
2024-03-12 07:00:00,CAP-C,5.71,80.5,12.1
2024-03-12 08:00:00,CAP-C,9.68,74.4,11.2
2024-03-12 09:00:00,CAP-C,8.23,79.8,4.7
2024-03-12 10:00:00,CAP-C,10.78,63.2,5.8
2024-03-12 11:00:00,CAP-C,11.18,70.1,5.2
2024-03-12 12:00:00,CAP-C,10.73,73.5,20.9
2024-03-12 13:00:00,CAP-C,10.93,69.0,23.5
2024-03-12 14:00:00,CAP-C,9.5,67.9,13.8
2024-03-12 15:00:00,CAP-C,10.6,77.9,45.4
2024-03-12 16:00:00,CAP-C,6.54,61.4,28.7
2024-03-12 17:00:00,CAP-C,8.09,58.4,9.5
2024-03-12 18:00:00,CAP-C,6.18,73.0,3.0
2024-03-12 19:00:00,CAP-C,4.88,95.6,13.9
2024-03-12 20:00:00,CAP-C,3.23,81.3,6.2
2024-03-12 21:00:00,CAP-C,1.84,73.6,12.5
2024-03-12 22:00:00,CAP-C,3.18,74.1,10.0
2024-03-12 23:00:00,CAP-C,1.75,61.7,18.3
2024-03-13 00:00:00,CAP-C,3.72,66.6,18.3
2024-03-13 01:00:00,CAP-C,4.04,86.9,7.1
2024-03-13 02:00:00,CAP-C,2.67,79.9,33.0
2024-03-13 03:00:00,CAP-C,3.28,84.1,2.2
2024-03-13 04:00:00,CAP-C,6.81,80.6,2.4
2024-03-13 05:00:00,CAP-C,5.62,59.5,14.7
2024-03-13 06:00:00,CAP-C,6.93,69.8,7.1
2024-03-13 07:00:00,CAP-C,7.61,74.1,7.9
2024-03-13 08:00:00,CAP-C,8.65,68.6,4.9
2024-03-13 09:00:00,CAP-C,11.12,86.1,5.4
2024-03-13 10:00:00,CAP-C,9.78,78.9,2.9
2024-03-13 11:00:00,CAP-C,11.31,71.8,11.7
2024-03-13 12:00:00,CAP-C,12.4,69.5,16.3
2024-03-13 13:00:00,CAP-C,11.0,49.9,14.2
2024-03-13 14:00:00,CAP-C,8.89,74.5,41.3
2024-03-13 15:00:00,CAP-C,6.67,67.0,13.7
2024-03-13 16:00:00,CAP-C,9.73,-999.0,9.4
2024-03-13 17:00:00,CAP-C,6.87,80.2,39.7
2024-03-13 18:00:00,CAP-C,6.4,67.7,23.5
2024-03-13 19:00:00,CAP-C,6.11,71.3,24.4
2024-03-13 20:00:00,CAP-C,4.51,76.7,9.6
2024-03-13 21:00:00,CAP-C,1.57,59.2,2.7
2024-03-13 22:00:00,CAP-C,3.24,79.0,25.6
2024-03-13 23:00:00,CAP-C,2.36,74.2,4.5
2024-03-14 00:00:00,CAP-C,4.18,64.9,1.9
2024-03-14 01:00:00,CAP-C,4.32,60.9,27.0
2024-03-14 02:00:00,CAP-C,5.06,82.6,12.8
2024-03-14 03:00:00,CAP-C,4.54,77.9,6.5
2024-03-14 04:00:00,CAP-C,6.2,56.9,7.4
2024-03-14 05:00:00,CAP-C,3.61,91.1,4.6
2024-03-14 06:00:00,CAP-C,8.78,79.5,2.3
2024-03-14 07:00:00,CAP-C,9.23,47.9,8.7
2024-03-14 08:00:00,CAP-C,9.14,100.0,23.4
2024-03-14 09:00:00,CAP-C,10.93,60.0,1.9
2024-03-14 10:00:00,CAP-C,11.15,77.8,8.3
2024-03-14 11:00:00,CAP-C,13.92,72.5,8.0
2024-03-14 12:00:00,CAP-C,9.49,75.4,12.0
2024-03-14 13:00:00,CAP-C,8.78,69.0,11.4
2024-03-14 14:00:00,CAP-C,9.74,68.8,17.7
2024-03-14 14:00:00,CAP-C,9.74,68.8,17.7
2024-03-14 15:00:00,CAP-C,10.01,68.3,22.2
2024-03-14 16:00:00,CAP-C,7.21,80.1,13.3
2024-03-14 17:00:00,CAP-C,10.38,76.5,29.2
2024-03-14 18:00:00,CAP-C,8.38,67.6,31.1
2024-03-14 19:00:00,CAP-C,4.15,73.9,6.3
2024-03-14 20:00:00,CAP-C,6.33,72.4,6.6
2024-03-14 21:00:00,CAP-C,3.34,84.3,17.9
2024-03-14 22:00:00,CAP-C,2.01,73.1,17.8
2024-03-14 23:00:00,CAP-C,2.16,63.2,13.0
2024-03-15 00:00:00,CAP-C,1.92,74.8,4.8
2024-03-15 01:00:00,CAP-C,1.59,80.7,12.3
2024-03-15 02:00:00,CAP-C,3.87,75.9,1.6
2024-03-15 03:00:00,CAP-C,3.08,68.9,14.6
2024-03-15 04:00:00,CAP-C,4.46,49.5,9.1
2024-03-15 05:00:00,CAP-C,5.11,85.0,6.5
2024-03-15 06:00:00,CAP-C,5.62,81.6,11.5
2024-03-15 07:00:00,CAP-C,9.7,86.5,12.3
2024-03-15 08:00:00,CAP-C,7.56,79.1,11.3
2024-03-15 09:00:00,CAP-C,8.71,70.4,2.9
2024-03-15 10:00:00,CAP-C,9.17,86.2,10.9
2024-03-15 11:00:00,CAP-C,8.17,76.6,7.0
2024-03-15 12:00:00,CAP-C,11.52,74.9,1.8
2024-03-15 13:00:00,CAP-C,12.46,76.4,8.1
2024-03-15 14:00:00,CAP-C,11.22,88.4,11.8
2024-03-15 15:00:00,CAP-C,7.44,74.6,10.0
2024-03-15 16:00:00,CAP-C,7.19,96.8,14.4
2024-03-15 17:00:00,CAP-C,9.26,62.6,7.3
2024-03-15 18:00:00,CAP-C,7.11,81.5,15.1
2024-03-15 19:00:00,CAP-C,4.31,71.7,26.2
2024-03-15 20:00:00,CAP-C,6.03,66.6,3.8
2024-03-15 21:00:00,CAP-C,5.51,78.8,23.0
2024-03-15 22:00:00,CAP-C,4.09,60.1,29.8
2024-03-15 23:00:00,CAP-C,,57.5,5.3
2024-03-16 00:00:00,CAP-C,1.6,70.0,7.4
2024-03-16 01:00:00,CAP-C,4.71,88.4,18.9
2024-03-16 02:00:00,CAP-C,,65.1,10.2
2024-03-16 03:00:00,CAP-C,2.45,78.1,10.4
2024-03-16 03:00:00,CAP-C,2.45,78.1,10.4
2024-03-16 04:00:00,CAP-C,5.87,64.2,18.9
2024-03-16 05:00:00,CAP-C,5.88,72.7,8.0
2024-03-16 06:00:00,CAP-C,8.74,78.2,10.2
2024-03-16 07:00:00,CAP-C,6.09,73.2,7.5
2024-03-16 08:00:00,CAP-C,8.79,62.5,12.8
2024-03-16 09:00:00,CAP-C,10.57,82.9,7.7
2024-03-16 10:00:00,CAP-C,10.65,79.1,10.3
2024-03-16 11:00:00,CAP-C,12.45,66.2,2.3
2024-03-16 12:00:00,CAP-C,10.91,75.1,5.9
2024-03-16 13:00:00,CAP-C,8.57,73.3,11.0
2024-03-16 14:00:00,CAP-C,11.51,75.9,15.7
2024-03-16 15:00:00,CAP-C,12.67,72.8,2.3
2024-03-16 16:00:00,CAP-C,9.6,65.0,12.4
2024-03-16 17:00:00,CAP-C,8.34,88.9,9.2
2024-03-16 18:00:00,CAP-C,8.46,68.7,4.1
2024-03-16 19:00:00,CAP-C,6.26,59.0,14.3
2024-03-16 20:00:00,CAP-C,7.31,58.9,16.2
2024-03-16 21:00:00,CAP-C,2.57,71.4,16.0
2024-03-16 21:00:00,CAP-C,2.57,71.4,16.0
2024-03-16 22:00:00,CAP-C,4.13,86.4,20.3
2024-03-16 23:00:00,CAP-C,3.93,57.5,12.5
2024-03-17 00:00:00,CAP-C,4.54,70.8,24.9
2024-03-17 01:00:00,CAP-C,4.52,66.5,4.7
2024-03-17 02:00:00,CAP-C,5.75,74.7,5.1
2024-03-17 03:00:00,CAP-C,3.75,88.5,5.1
2024-03-17 04:00:00,CAP-C,4.64,56.6,15.7
2024-03-17 05:00:00,CAP-C,8.07,64.4,8.3
2024-03-17 06:00:00,CAP-C,8.76,79.2,24.6
2024-03-17 07:00:00,CAP-C,7.48,79.6,5.4
2024-03-17 08:00:00,CAP-C,7.87,92.5,27.7
2024-03-17 09:00:00,CAP-C,9.42,63.8,21.3
2024-03-17 10:00:00,CAP-C,8.73,85.7,6.7
2024-03-17 11:00:00,CAP-C,12.29,73.1,9.9
2024-03-17 12:00:00,CAP-C,12.32,79.1,2.6
2024-03-17 13:00:00,CAP-C,9.97,63.6,31.2
2024-03-17 14:00:00,CAP-C,10.75,60.6,35.7
2024-03-17 15:00:00,CAP-C,10.07,78.1,16.9
2024-03-17 16:00:00,CAP-C,9.03,65.6,17.9
2024-03-17 17:00:00,CAP-C,9.01,88.1,23.1
2024-03-17 18:00:00,CAP-C,7.85,74.9,10.4
2024-03-17 19:00:00,CAP-C,8.6,55.7,6.4
2024-03-17 20:00:00,CAP-C,7.17,64.1,4.0
2024-03-17 21:00:00,CAP-C,2.79,68.4,24.2
2024-03-17 22:00:00,CAP-C,4.16,79.5,13.5
2024-03-17 23:00:00,CAP-C,3.45,62.2,1.6
2024-03-18 00:00:00,CAP-C,2.3,74.5,3.9
2024-03-18 01:00:00,CAP-C,3.76,-999.0,6.3
2024-03-18 02:00:00,CAP-C,2.76,58.3,3.1
2024-03-18 03:00:00,CAP-C,4.42,77.0,10.1
2024-03-18 04:00:00,CAP-C,6.06,87.5,9.3
2024-03-18 05:00:00,CAP-C,6.74,60.5,12.7
2024-03-18 06:00:00,CAP-C,5.96,100.0,18.3
2024-03-18 07:00:00,CAP-C,10.81,75.1,5.7
2024-03-18 08:00:00,CAP-C,,58.9,14.1
2024-03-18 09:00:00,CAP-C,10.84,71.8,12.3
2024-03-18 10:00:00,CAP-C,12.26,72.5,14.1
2024-03-18 11:00:00,CAP-C,11.05,76.8,26.5
2024-03-18 12:00:00,CAP-C,12.62,62.0,13.3
2024-03-18 13:00:00,CAP-C,11.66,63.7,8.5
2024-03-18 14:00:00,CAP-C,9.67,58.8,7.3
2024-03-18 15:00:00,CAP-C,10.63,67.1,2.4
2024-03-18 16:00:00,CAP-C,8.65,70.1,18.8
2024-03-18 17:00:00,CAP-C,8.4,65.1,14.4
2024-03-18 18:00:00,CAP-C,8.2,78.0,28.5
2024-03-18 19:00:00,CAP-C,7.81,60.4,20.7
2024-03-18 20:00:00,CAP-C,7.23,73.7,10.9
2024-03-18 21:00:00,CAP-C,4.89,70.0,9.8
2024-03-18 22:00:00,CAP-C,6.53,60.3,10.2
2024-03-18 23:00:00,CAP-C,2.21,66.9,3.8
2024-03-19 00:00:00,CAP-C,2.65,75.7,7.0
2024-03-19 01:00:00,CAP-C,3.78,83.6,10.4
2024-03-19 02:00:00,CAP-C,4.31,57.2,10.2
2024-03-19 03:00:00,CAP-C,4.89,52.7,8.5
2024-03-19 04:00:00,CAP-C,6.36,78.6,1.8
2024-03-19 05:00:00,CAP-C,5.77,72.7,7.7
2024-03-19 06:00:00,CAP-C,6.71,63.5,7.5
2024-03-19 07:00:00,CAP-C,8.52,68.7,33.2
2024-03-19 08:00:00,CAP-C,11.44,69.9,6.5
2024-03-19 09:00:00,CAP-C,9.49,64.3,5.9
2024-03-19 10:00:00,CAP-C,12.37,68.6,25.6
2024-03-19 11:00:00,CAP-C,14.49,78.3,20.7
2024-03-19 12:00:00,CAP-C,13.19,81.0,5.3
2024-03-19 13:00:00,CAP-C,12.0,75.1,10.6
2024-03-19 14:00:00,CAP-C,10.69,69.0,14.5
2024-03-19 15:00:00,CAP-C,11.88,74.5,12.7
2024-03-19 16:00:00,CAP-C,9.03,55.3,11.6
2024-03-19 17:00:00,CAP-C,9.58,84.6,11.5
2024-03-19 18:00:00,CAP-C,6.66,58.3,8.3
2024-03-19 19:00:00,CAP-C,7.35,63.1,17.3
2024-03-19 20:00:00,CAP-C,8.36,76.2,10.0
2024-03-19 21:00:00,CAP-C,2.88,76.7,3.7
2024-03-19 22:00:00,CAP-C,3.68,63.7,4.8
2024-03-19 23:00:00,CAP-C,5.13,70.3,4.9
2024-03-20 00:00:00,CAP-C,3.17,60.6,33.7
2024-03-20 01:00:00,CAP-C,4.34,77.4,14.7
2024-03-20 02:00:00,CAP-C,4.37,66.9,1.0
2024-03-20 03:00:00,CAP-C,4.63,73.3,4.2
2024-03-20 04:00:00,CAP-C,6.71,61.9,10.9
2024-03-20 05:00:00,CAP-C,6.86,72.2,6.7
2024-03-20 06:00:00,CAP-C,8.89,73.7,11.9
2024-03-20 07:00:00,CAP-C,9.2,67.1,13.5
2024-03-20 08:00:00,CAP-C,10.59,63.9,4.2
2024-03-20 09:00:00,CAP-C,12.37,71.4,13.9
2024-03-20 10:00:00,CAP-C,12.9,70.4,10.1
2024-03-20 11:00:00,CAP-C,11.79,69.0,6.2
2024-03-20 12:00:00,CAP-C,9.77,73.6,27.9
2024-03-20 13:00:00,CAP-C,11.06,69.2,7.0
2024-03-20 14:00:00,CAP-C,12.55,76.8,27.5
2024-03-20 15:00:00,CAP-C,,75.5,54.8
2024-03-20 16:00:00,CAP-C,10.31,79.8,30.3
2024-03-20 17:00:00,CAP-C,8.47,62.5,20.7
2024-03-20 18:00:00,CAP-C,9.15,69.7,4.0
2024-03-20 19:00:00,CAP-C,6.28,86.9,14.6
2024-03-20 20:00:00,CAP-C,7.16,69.5,17.3
2024-03-20 21:00:00,CAP-C,5.3,91.2,4.9
2024-03-20 22:00:00,CAP-C,5.76,81.5,8.1
2024-03-20 23:00:00,CAP-C,3.19,77.0,38.6
2024-03-21 00:00:00,CAP-C,3.52,71.3,29.3
2024-03-21 01:00:00,CAP-C,6.39,69.2,20.3
2024-03-21 02:00:00,CAP-C,5.46,77.7,19.7
2024-03-21 03:00:00,CAP-C,6.19,70.3,2.5
2024-03-21 04:00:00,CAP-C,5.35,67.6,27.9
2024-03-21 05:00:00,CAP-C,8.3,75.6,27.1
2024-03-21 06:00:00,CAP-C,9.19,53.9,32.2
2024-03-21 07:00:00,CAP-C,8.48,78.2,25.3
2024-03-21 08:00:00,CAP-C,9.71,74.3,18.2
2024-03-21 09:00:00,CAP-C,8.22,93.0,5.4
2024-03-21 10:00:00,CAP-C,10.35,74.6,9.7
2024-03-21 11:00:00,CAP-C,12.68,69.5,18.1
2024-03-21 12:00:00,CAP-C,10.5,65.9,6.4
2024-03-21 13:00:00,CAP-C,11.77,-999.0,16.9
2024-03-21 14:00:00,CAP-C,12.85,70.5,11.6
2024-03-21 15:00:00,CAP-C,8.61,58.9,16.9
2024-03-21 16:00:00,CAP-C,,71.6,5.3
2024-03-21 17:00:00,CAP-C,11.5,64.7,10.0
2024-03-21 18:00:00,CAP-C,8.55,83.6,10.6
2024-03-21 19:00:00,CAP-C,7.08,83.8,12.3
2024-03-21 20:00:00,CAP-C,5.81,56.9,6.8
2024-03-21 21:00:00,CAP-C,6.28,58.7,11.1
2024-03-21 22:00:00,CAP-C,5.73,70.3,5.7
2024-03-21 23:00:00,CAP-C,3.08,71.6,15.2
2024-03-22 00:00:00,CAP-C,5.65,65.3,2.2
2024-03-22 01:00:00,CAP-C,2.34,65.0,21.7
2024-03-22 02:00:00,CAP-C,5.57,97.0,10.4
2024-03-22 03:00:00,CAP-C,5.2,61.6,6.6
2024-03-22 04:00:00,CAP-C,6.89,70.6,7.3
2024-03-22 05:00:00,CAP-C,7.29,77.7,14.5
2024-03-22 06:00:00,CAP-C,8.8,79.2,22.2
2024-03-22 07:00:00,CAP-C,7.94,77.7,0.2
2024-03-22 08:00:00,CAP-C,9.8,85.0,12.4
2024-03-22 09:00:00,CAP-C,13.7,67.0,9.2
2024-03-22 10:00:00,CAP-C,9.95,70.4,4.1
2024-03-22 11:00:00,CAP-C,10.07,82.4,25.8
2024-03-22 12:00:00,CAP-C,10.72,66.7,23.8
2024-03-22 13:00:00,CAP-C,12.65,81.7,25.6
2024-03-22 14:00:00,CAP-C,8.08,73.9,2.5
2024-03-22 15:00:00,CAP-C,10.9,65.0,30.8
2024-03-22 16:00:00,CAP-C,10.88,81.9,8.5
2024-03-22 17:00:00,CAP-C,11.28,66.8,9.2
2024-03-22 18:00:00,CAP-C,8.28,70.2,3.3
2024-03-22 19:00:00,CAP-C,5.9,73.9,31.8
2024-03-22 20:00:00,CAP-C,7.51,76.6,5.8
2024-03-22 21:00:00,CAP-C,5.39,63.9,4.0
2024-03-22 22:00:00,CAP-C,4.54,63.3,7.5
2024-03-22 23:00:00,CAP-C,4.0,76.8,28.8
2024-03-23 00:00:00,CAP-C,4.64,74.9,3.7
2024-03-23 01:00:00,CAP-C,7.8,68.4,15.8
2024-03-23 02:00:00,CAP-C,3.81,62.3,5.0
2024-03-23 03:00:00,CAP-C,6.4,79.9,21.4
2024-03-23 04:00:00,CAP-C,5.22,83.0,4.0
2024-03-23 05:00:00,CAP-C,6.36,74.9,12.2
2024-03-23 06:00:00,CAP-C,8.87,77.9,3.5
2024-03-23 07:00:00,CAP-C,7.42,66.5,23.8
2024-03-23 08:00:00,CAP-C,12.34,63.1,8.8
2024-03-23 09:00:00,CAP-C,10.79,57.0,8.1
2024-03-23 10:00:00,CAP-C,12.44,89.5,14.5
2024-03-23 11:00:00,CAP-C,10.77,70.3,36.6
2024-03-23 12:00:00,CAP-C,,64.1,8.5
2024-03-23 13:00:00,CAP-C,,67.9,10.7
2024-03-23 14:00:00,CAP-C,10.89,77.4,25.8
2024-03-23 15:00:00,CAP-C,11.89,59.2,14.3
2024-03-23 16:00:00,CAP-C,10.88,64.9,7.0
2024-03-23 17:00:00,CAP-C,9.9,72.0,14.5
2024-03-23 18:00:00,CAP-C,7.24,65.3,4.9
2024-03-23 19:00:00,CAP-C,4.99,69.1,2.9
2024-03-23 20:00:00,CAP-C,5.46,51.2,7.9
2024-03-23 21:00:00,CAP-C,5.77,90.4,22.9
2024-03-23 21:00:00,CAP-C,5.77,90.4,22.9
2024-03-23 22:00:00,CAP-C,5.07,84.4,9.2
2024-03-23 23:00:00,CAP-C,5.73,68.2,10.3
2024-03-24 00:00:00,CAP-C,5.19,62.9,13.8
2024-03-24 01:00:00,CAP-C,,64.8,11.9
2024-03-24 02:00:00,CAP-C,5.16,69.8,16.5
2024-03-24 03:00:00,CAP-C,5.68,65.0,5.7
2024-03-24 04:00:00,CAP-C,5.49,67.9,24.1
2024-03-24 05:00:00,CAP-C,8.43,54.8,25.5
2024-03-24 06:00:00,CAP-C,6.05,75.9,4.3
2024-03-24 07:00:00,CAP-C,9.77,59.0,22.8
2024-03-24 08:00:00,CAP-C,11.86,78.9,4.6
2024-03-24 09:00:00,CAP-C,11.95,91.0,18.3
2024-03-24 10:00:00,CAP-C,12.77,77.2,3.9
2024-03-24 11:00:00,CAP-C,15.24,75.4,5.8
2024-03-24 12:00:00,CAP-C,11.73,69.9,29.8
2024-03-24 13:00:00,CAP-C,11.52,77.6,6.3
2024-03-24 14:00:00,CAP-C,12.07,58.0,9.2
2024-03-24 15:00:00,CAP-C,11.52,83.7,21.9
2024-03-24 16:00:00,CAP-C,11.23,67.1,24.1
2024-03-24 17:00:00,CAP-C,10.72,68.9,8.9
2024-03-24 18:00:00,CAP-C,10.56,78.6,15.7
2024-03-24 19:00:00,CAP-C,8.26,72.2,29.8
2024-03-24 20:00:00,CAP-C,8.29,76.0,30.5
2024-03-24 21:00:00,CAP-C,3.64,68.8,23.1
2024-03-24 22:00:00,CAP-C,3.87,66.6,14.3
2024-03-24 23:00:00,CAP-C,5.94,78.2,12.4
2024-03-25 00:00:00,CAP-C,5.35,78.5,6.3
2024-03-25 01:00:00,CAP-C,5.05,66.4,43.1
2024-03-25 02:00:00,CAP-C,2.92,67.3,8.5
2024-03-25 03:00:00,CAP-C,6.37,69.7,8.4
2024-03-25 04:00:00,CAP-C,8.01,63.0,26.5
2024-03-25 05:00:00,CAP-C,,69.4,3.2
2024-03-25 06:00:00,CAP-C,7.07,84.3,16.2
2024-03-25 07:00:00,CAP-C,13.09,60.1,4.3
2024-03-25 08:00:00,CAP-C,10.71,81.1,6.1
2024-03-25 09:00:00,CAP-C,11.28,70.5,8.3
2024-03-25 10:00:00,CAP-C,12.96,75.5,15.0
2024-03-25 11:00:00,CAP-C,11.15,65.0,20.3
2024-03-25 12:00:00,CAP-C,15.22,68.5,7.9
2024-03-25 13:00:00,CAP-C,13.27,58.2,21.8
2024-03-25 14:00:00,CAP-C,10.39,68.2,29.2
2024-03-25 15:00:00,CAP-C,11.65,74.4,5.9
2024-03-25 16:00:00,CAP-C,13.06,68.6,8.8
2024-03-25 17:00:00,CAP-C,7.87,75.1,22.0
2024-03-25 18:00:00,CAP-C,7.1,57.7,16.9
2024-03-25 18:00:00,CAP-C,7.1,57.7,16.9
2024-03-25 19:00:00,CAP-C,7.96,70.1,7.8
2024-03-25 20:00:00,CAP-C,2.57,61.2,6.3
2024-03-25 21:00:00,CAP-C,7.05,73.9,51.1
2024-03-25 22:00:00,CAP-C,4.69,59.7,11.0
2024-03-25 23:00:00,CAP-C,5.45,69.6,3.2
2024-03-26 00:00:00,CAP-C,4.81,-999.0,4.1
2024-03-26 01:00:00,CAP-C,7.64,85.6,10.5
2024-03-26 02:00:00,CAP-C,5.1,56.1,6.0
2024-03-26 03:00:00,CAP-C,4.53,75.5,5.9
2024-03-26 04:00:00,CAP-C,7.55,82.8,7.9
2024-03-26 05:00:00,CAP-C,7.25,73.7,19.6
2024-03-26 06:00:00,CAP-C,10.59,70.9,1.5
2024-03-26 07:00:00,CAP-C,9.15,82.3,16.1
2024-03-26 08:00:00,CAP-C,10.1,67.0,9.8
2024-03-26 09:00:00,CAP-C,12.15,85.4,7.7
2024-03-26 10:00:00,CAP-C,,76.6,18.4
2024-03-26 11:00:00,CAP-C,10.21,73.7,13.3
2024-03-26 12:00:00,CAP-C,13.91,70.0,11.9
2024-03-26 13:00:00,CAP-C,12.66,56.8,5.4
2024-03-26 14:00:00,CAP-C,16.16,70.6,18.2
2024-03-26 15:00:00,CAP-C,12.14,50.6,11.1
2024-03-26 16:00:00,CAP-C,7.28,56.5,6.1
