id_commande,date_commande,id_client,id_produit,id_magasin,quantite,prix_unitaire,remise_pct,canal,statut,ville_livraison
CMD0001535,07 Apr 2024,C02361,P0030,M03,1,788.76,10.0,web,livre,  Nantes 
CMD0005052,21 Nov 2023,C00196,P0014,M01,3,955.07,0.0,web,livre,Strasbourg
CMD0013565,2023/12/20 14:57,C01438,P0038,M04,1,597.32,5.0,boutique,livre,Nantes
CMD0016583,28/03/2024,C02960,P0008,M06,1,965.01,5.0,web,livre,Bordeaux
CMD0008340,2023-01-12,C02378,P0019,M07,1,1030.07,20.0,WEB,livre,BORDEAUX
CMD0012800,17-05-2023,C02319,P0028,M03,2,"72,21 EUR",0.0,boutique,livre,NANTES
CMD0006012,26 Mar 2023,C01835,P0005,M03,2,136.21,10.0,web,livre,Bordeaux
CMD0011905,25/07/2023,C02854,P0031,M06,2,959.83,0.0,web,livre,Toulouse
CMD0005426,28 Sep 2023,C02530,P0005,M03,3,"133,16 EUR",15.0,boutique,livre,strasbourg
CMD0006897,2023-06-10,C00971,P0023,M05,3,91.31,15.0,  boutique ,annule,TOULOUSE
CMD0016097,12/07/2023,C00432,P0001,M08,2,914.01,5.0,  boutique ,retourne,Marseille
CMD0005692,14/05/2023,C00222,P0020,M08,1,726.81,0.0,boutique,annule,Lille
CMD0000797,2023/08/07 14:39,C00780,P0007,M04,1,857.08,0.0,web,livre,Toulouse
CMD0007589,22 Mar 2024,C02569,P0013,M04,1,741.58,20.0,  web ,livre,Strasbourg
CMD0005360,14-09-2024,C01626,P0028,M02,3,62.52,20.0,web,annule,Marseille
CMD0002807,2023/02/14 20:12,C00813,P0018,M02,2,83.31,0.0,web,livre,paris
CMD0002153,18-07-2024,C00369,P0020,M01,1,837.99,0.0,telephone,annule,Bordeaux
CMD0000987,30/04/2023,990030,P0004,M02,1,823.29,0.0,  telephone ,livre,LYON
CMD0002566,24-05-2023,C02725,P0039,M04,3,295.89,0.0,boutique,livre,  Lille 
CMD0009528,01 Oct 2024,C01564,P0036,M06,2,239.61,20.0,BOUTIQUE,annule,  Strasbourg 
CMD0001820,06-04-2023,C02932,P0014,M03,3,910.91,0.0,  web ,livre,Lille
CMD0010358,2024/12/02 15:09,C00545,P0036,M02,6,236.8,,boutique,retourne,TOULOUSE
CMD0010287,,C02363,P0010,M03,2,538.85,20.0,boutique,livre,Lyon
CMD0004392,2024-07-10,C01310,P0006,M02,1,1191.2,0.0,web,livre,Marseille
CMD0013884,07 Feb 2023,C00638,P0034,M06,1,467.97,5.0,web,livre,Nantes
CMD0005125,2024-05-02,C02761,P0038,M04,2,"597,54 EUR",0.0,boutique,retourne,marseille
CMD0005797,08-09-2023,C00747,P0036,M08,3,250.4,0.0,web,livre,Lyon
CMD0016830,21/03/2023,C02940,P0027,M99,2,581.69,20.0,telephone,livre,Strasbourg
CMD0010778,2024/02/05 18:07,C01794,P0027,M06,3,572.97,0.0,web,livre,Lille
CMD0004931,23-08-2024,C01652,P0002,M04,1,566.35,20.0,web,livre,Lyon
CMD0004531,2024-11-23,C01679,P0039,M03,3,267.63,5.0,boutique,livre,LILLE
CMD0013962,08/12/2023,C01095,P0009,M04,1,181.01,0.0,boutique,livre,NANTES
CMD0013471,20-12-2023,C00179,P0028,M07,3,73.36,0.0,web,livre,Strasbourg
CMD0005495,16 Dec 2024,C02307,P0028,M07,1,66.64,0.0,  web ,livre,Paris
CMD0002063,22/10/2024,C01377,P0013,M01,2,806.74,10.0,boutique,retourne,  Toulouse 
CMD0012770,2023-05-04,C01466,P0017,M05,3,715.13,10.0,TELEPHONE,livre,Paris
CMD0013424,22/02/2023,C02100,P0004,M06,3,784.59,20.0,boutique,livre,Paris
CMD0013980,2024/04/10 09:43,C01529,P0038,M07,1,526.46,,boutique,annule,Lyon
CMD0005152,2024/03/13 13:53,C00535,P0024,M02,2,1131.57,20.0,web,livre,Lyon
CMD0016616,20-06-2024,C00374,P0024,M04,1,1155.62,5.0,  boutique ,annule,LILLE
CMD0013708,,C00896,P0014,M03,2,1048.88,10.0,web,livre,  Strasbourg 
CMD0007039,2024-10-06,C01709,P0030,M07,2,858.1,15.0,web,annule,MARSEILLE
CMD0003720,18/05/2023,C00679,P0008,M02,2,1011.04,,boutique,annule,  Lille 
CMD0014746,28-02-2023,C02458,P0026,M99,3,258.68,5.0,  boutique ,annule,Strasbourg
CMD0008375,2023-02-24,C01558,P0024,M06,1,1041.03,0.0,web,retourne,Paris
CMD0008904,18-06-2024,C01708,P0001,M04,1,1024.81,0.0,web,livre,nantes
CMD0008272,18 Aug 2023,C00660,P0029,M06,2,"198,43 EUR",20.0,  boutique ,livre,marseille
CMD0010695,04/06/2024,C00360,P0002,M03,1,559.05,20.0,boutique,retourne,Nantes
CMD0001683,2024/10/17 16:26,C02701,P0030,M07,1,748.68,15.0,boutique,livre,Lyon
CMD0008269,2023/12/19 19:30,C02949,P0019,M05,3,993.54,20.0,web,retourne,Lille
CMD0013706,01 Sep 2024,C00618,P0009,M99,1,164.56,0.0,web,livre,lille
CMD0004359,05 May 2023,C01448,P0006,M04,1,1285.79,,WEB,livre,Lille
CMD0006701,2023/01/19 14:46,C02693,P0019,M01,3,982.02,5.0,telephone,retourne,Strasbourg
CMD0009881,2023/04/12 08:56,C02575,P0029,M02,2,188.83,5.0,telephone,livre,Strasbourg
CMD0012124,25-12-2024,C02509,P0016,M04,3,299.49,0.0,web,retourne,Lille
CMD0002798,26 Feb 2023,C01504,P0017,M07,2,660.85,0.0,boutique,annule,Strasbourg
CMD0006761,19-03-2023,C00632,P0007,M07,3,919.5,10.0,web,livre,Marseille
CMD0004828,2024/07/15 10:49,C00140,P0032,M03,1,"1202,03 EUR",15.0,boutique,livre,Nantes
CMD0001921,28-06-2024,C01973,P0037,M02,1,153.44,0.0,web,livre,BORDEAUX
CMD0003175,14/06/2024,C02633,P0021,M01,3,955.45,0.0,web,retourne,PARIS
CMD0015292,17-11-2024,C02114,P0025,M01,3,861.59,,boutique,livre,Paris
CMD0001704,17-02-2023,C01674,P0038,M04,3,606.3,,boutique,retourne,toulouse
CMD0003530,13-06-2023,C02218,P0016,M07,2,"307,12 EUR",10.0,telephone,annule,  Paris 
CMD0003591,07 Sep 2024,C01544,P0015,M08,2,511.17,0.0,web,retourne,LYON
CMD0011458,29-11-2024,C02185,P0034,M02,2,414.31,0.0,boutique,retourne,Lyon
CMD0001855,2023/04/24 08:55,C00438,P0012,M99,3,1052.03,15.0,web,livre,Lille
CMD0014214,23-05-2024,C01574,P0029,M03,3,"203,67 EUR",0.0,WEB,livre,Marseille
CMD0015666,19-04-2023,C01361,P0014,M99,2,926.66,0.0,web,annule,toulouse
CMD0003924,05/11/2024,C02128,P0030,M03,1,841.26,20.0,  web ,annule,marseille
CMD0003480,07/10/2023,C02716,P0014,M03,3,952.1,0.0,boutique,livre,Bordeaux
CMD0011984,18-04-2023,C01491,P0010,M08,3,561.4,15.0,web,livre,Bordeaux
CMD0007467,25 Sep 2024,C00658,P0006,M06,1,"1249,67 EUR",0.0,web,retourne,LILLE
CMD0012070,03/05/2023,990016,P0015,M07,3,575.36,10.0,boutique,livre,  Paris 
CMD0009130,2024/08/20 12:41,C02172,P0019,M99,3,1080.12,20.0,telephone,livre,Lyon
CMD0000130,2023/03/20 20:00,C00817,P0037,M06,2,160.86,20.0,web,livre,paris
CMD0006181,22-02-2023,C01947,P0026,M02,2,"254,40 EUR",20.0,boutique,annule,toulouse
CMD0014127,2023-10-18,C01645,P0002,M07,3,"565,25 EUR",,web,livre,Toulouse
CMD0015902,18 Feb 2023,C02587,P0029,M06,1,"213,85 EUR",10.0,boutique,retourne,Nantes
CMD0004607,08 Mar 2024,C01800,P0007,M03,1,888.24,0.0,web,livre,strasbourg
CMD0007414,26-10-2023,C01456,P0037,M04,1,183.72,15.0,  boutique ,livre,LYON
CMD0000862,2023/11/04 20:26,C02451,P0001,M02,3,877.67,20.0,telephone,livre,Lyon
CMD0017935,26 Jan 2024,C02132,P0018,M03,3,92.31,0.0,WEB,retourne,Bordeaux
CMD0011892,2024-03-03,C01325,P0029,M01,1,208.88,0.0,web,retourne,  Paris 
CMD0008075,21/10/2024,C00167,P0028,M05,3,61.61,0.0,boutique,annule,Nantes
CMD0010763,29 Sep 2023,C01129,P0005,M99,1,132.5,0.0,  boutique ,livre,marseille
CMD0017885,2023/07/14 17:31,C00628,P0032,M03,2,1166.08,20.0,web,livre,strasbourg
CMD0002524,,C02007,P0003,M06,2,1088.96,10.0,boutique,livre,Toulouse
CMD0010933,23 Jul 2024,C00660,P0001,M05,1,"882,84 EUR",5.0,web,annule,Lille
CMD0017335,10 Jan 2023,C00114,P0004,M99,3,872.29,20.0,boutique,livre,Lyon
CMD0000848,2024-04-21,C00987,P0016,M08,3,297.79,0.0,boutique,livre,paris
CMD0013473,2024/06/27 14:23,C00264,P0024,M05,3,1142.49,0.0,  web ,annule,Bordeaux
CMD0011814,2023/07/02 19:18,C02005,P0001,M01,1,900.16,0.0,web,livre,BORDEAUX
CMD0017434,2024/09/29 11:26,C02860,P0005,M01,3,119.52,5.0,  telephone ,livre,Lyon
CMD0006176,2024/01/28 08:10,C02666,P0019,M04,3,1073.26,,telephone,livre,Paris
CMD0014665,02/10/2024,C01475,P0013,M99,1,795.07,5.0,  boutique ,livre,Nantes
CMD0012754,06 Sep 2024,C00812,P0012,M02,3,1115.11,5.0,boutique,retourne,Nantes
CMD0005994,2024/07/15 12:18,C01379,P0033,M02,2,416.75,5.0,web,retourne,Lille
CMD0002191,2023/04/21 19:09,C02251,P0019,M03,1,1055.75,5.0,telephone,annule,TOULOUSE
CMD0000826,2023-07-03,C02704,P0037,M08,3,165.78,20.0,web,retourne,Lyon
CMD0010526,,C01215,P0001,M03,3,939.29,,telephone,livre,Lille
CMD0007158,11 Jan 2024,C02600,P0031,M05,2,891.21,5.0,web,livre,Marseille
CMD0002762,2024-08-05,C02087,P0012,M99,3,1116.13,5.0,web,livre,  Marseille 
CMD0017070,2023/09/28 16:40,C00808,P0019,M02,1,1008.72,0.0,TELEPHONE,livre,Strasbourg
CMD0016340,28/07/2023,C01077,P0005,M99,3,136.29,5.0,boutique,annule,Lyon
CMD0003881,15/09/2023,C01766,P0034,M08,3,422.52,15.0,web,livre,lille
CMD0002987,2023/08/08 13:33,C00147,P0017,M02,3,722.04,0.0,BOUTIQUE,retourne,Lille
CMD0014902,2024-03-25,C00804,P0010,M08,3,553.83,20.0,web,livre,Lille
CMD0003336,02/10/2023,C00752,P0013,M05,2,711.55,,boutique,livre,strasbourg
CMD0008158,2023-12-12,990029,P0014,M03,2,1013.09,0.0,web,retourne,bordeaux
CMD0006599,10-10-2023,C01021,P0027,M07,3,580.53,0.0,WEB,livre,  Strasbourg 
CMD0017553,03/01/2024,C00901,P0026,M01,2,268.8,10.0,TELEPHONE,livre,Bordeaux
CMD0013919,05/09/2024,C02885,P0025,M04,1,885.59,0.0,web,livre,Paris
CMD0011510,,C01659,P0012,M07,3,1006.34,0.0,  boutique ,livre,Lyon
CMD0014454,16 Jun 2023,C02182,P0030,M99,1,826.42,,telephone,livre,Geneve
CMD0004776,2024/05/18 13:47,C00748,P0010,M05,2,508.26,0.0,web,livre,LILLE
CMD0002322,16/03/2024,C02426,P0030,M05,2,815.34,0.0,web,livre,  Lyon 
CMD0005571,2023/05/26 10:22,C02879,P0036,M03,1,234.73,15.0,web,livre,Paris
CMD0002415,30/10/2023,C02466,P0010,M02,2,527.15,20.0,web,retourne,Lille
CMD0011671,02 Feb 2024,C00839,P0011,M05,1,435.37,20.0,boutique,livre,BORDEAUX
CMD0001162,25-04-2023,C01084,P0023,M01,1,106.39,20.0,  web ,retourne,Bordeaux
CMD0011189,2023/09/02 09:23,C01146,P0021,M05,1,939.48,5.0,telephone,livre,  Strasbourg 
CMD0000432,31-01-2023,C02960,P0021,M01,3,868.31,5.0,telephone,livre,Lille
CMD0000958,2023-09-24,C01480,P0019,M01,3,1003.97,0.0,boutique,livre,Paris
CMD0009802,13-07-2023,C00994,P0004,M03,3,810.92,0.0,web,livre,Strasbourg
CMD0005607,2023-02-16,C01112,P0033,M06,2,431.98,0.0,web,retourne,Lyon
CMD0006003,2024-04-19,C02926,P0026,M04,1,232.58,5.0,boutique,retourne,strasbourg
CMD0015933,29 Mar 2024,C00759,P0015,M02,1,554.98,0.0,boutique,livre,Paris
CMD0008712,29-04-2024,C01381,P0034,M08,1,423.25,0.0,web,annule,Lyon
CMD0002043,19/08/2024,C00242,P0028,M03,2,63.4,5.0,web,annule,Lille
CMD0011714,2024-06-16,C01261,P0023,M05,1,105.4,20.0,boutique,annule,Nantes
CMD0004160,2023-04-17,C01741,P0026,M01,1,228.25,,BOUTIQUE,retourne,Paris
CMD0003810,2023/09/19 17:52,C00824,P0012,M06,3,1150.46,15.0,boutique,retourne,Marseille
CMD0013260,25-12-2024,C00240,P0037,M04,3,175.26,15.0,web,retourne,Marseille
CMD0011657,2024-06-12,C00920,P0017,M04,1,727.08,5.0,boutique,livre,Lyon
CMD0001293,2023/04/08 17:28,C00334,P0006,M05,1,1094.01,10.0,web,livre,Toulouse
CMD0002271,26/06/2024,C00288,P0030,M06,1,761.92,0.0,web,livre,Strasbourg
CMD0009531,2024/05/19 08:57,C02431,P0030,M05,497,771.9,,telephone,annule,NANTES
CMD0004837,04/08/2023,C00671,P0024,M07,3,1025.74,15.0,web,livre,Bordeaux
CMD0006206,26/10/2024,C02009,P0015,M07,1,566.43,0.0,web,livre,Paris
CMD0006813,2024/06/03 13:17,C00527,P0038,M03,2,"594,84 EUR",20.0,boutique,livre,Strasbourg
CMD0008096,2024-03-11,C00885,P0008,M99,1,974.09,0.0,telephone,livre,LILLE
CMD0012396,07 Apr 2024,990052,P0009,M99,3,181.27,,web,livre,Paris
CMD0007204,2023/09/20 10:07,C02824,P0025,M03,2,1005.07,0.0,boutique,retourne,Marseille
CMD0009867,16 May 2023,C00939,P0010,M05,2,519.37,0.0,web,livre,  Nantes 
CMD0010927,17-05-2023,C01704,P0002,M99,2,572.15,10.0,telephone,livre,Toulouse
CMD0014571,04-01-2024,C01122,P0005,M07,1,129.59,0.0,web,retourne,Strasbourg
CMD0007865,2024-04-17,C02066,P0038,M06,3,538.77,20.0,web,annule,Toulouse
CMD0000079,09-10-2024,C02207,P0002,M02,1,537.55,15.0,boutique,livre,Toulouse
CMD0016085,22 Nov 2023,C01978,P0033,M07,6,368.32,0.0,web,retourne,Paris
CMD0009408,23 May 2023,C00717,P0034,M01,3,412.21,20.0,boutique,livre,Marseille
CMD0008309,26/04/2023,C01070,P0021,M03,2,983.04,5.0,telephone,livre,Nantes
CMD0006173,31 May 2023,C00529,P0029,M06,3,179.39,0.0,boutique,retourne,Paris
CMD0011566,14/07/2023,C00609,P0036,M02,1,"236,42 EUR",20.0,TELEPHONE,livre,BORDEAUX
CMD0003504,18 Dec 2024,C02657,P0018,M02,3,98.83,,telephone,retourne,Bordeaux
CMD0005614,2023/09/14 17:57,C01423,P0017,M08,1,653.55,15.0,  web ,retourne,Toulouse
CMD0008473,2024/04/04 19:28,C01520,P0006,M01,3,1072.57,,web,livre,Lyon
CMD0005451,03 Mar 2024,C00054,P0020,M08,3,768.15,,boutique,livre,Bordeaux
CMD0003647,2024-11-25,C01414,P0025,M05,4,963.22,15.0,boutique,livre,Toulouse
CMD0008894,2023/10/16 17:38,C00363,P0026,M04,1,250.43,0.0,boutique,livre,NANTES
CMD0001975,2024-05-14,C00230,P0030,M04,3,"829,17 EUR",0.0,telephone,annule,Bordeaux
CMD0017615,2024/11/22 18:49,C02346,P0023,M06,1,106.23,,telephone,livre,marseille
CMD0000241,2024-11-26,C00610,P0028,M07,1,61.75,5.0,boutique,annule,nantes
CMD0012672,30 Sep 2023,C02734,P0005,M05,3,"136,59 EUR",0.0,web,livre,Lyon
CMD0008283,2023-05-23,C00858,P0029,M02,2,199.77,20.0,web,livre,Lille
CMD0009660,11 Apr 2024,C01063,P0021,M99,1,958.03,20.0,boutique,livre,LILLE
CMD0003606,06-11-2023,C01443,P0027,M04,2,602.25,0.0,telephone,livre,Bordeaux
CMD0014745,,C01807,P0011,M99,3,"472,05 EUR",15.0,web,livre,Toulouse
CMD0010960,10-05-2023,C01059,P0018,M05,3,94.98,15.0,web,livre,  Paris 
CMD0001389,12 Sep 2024,C01500,P0014,M08,1,1077.56,10.0,telephone,annule,Strasbourg
CMD0008839,04 Jun 2023,C01564,P0001,M05,2,994.47,,telephone,livre,Lille
CMD0001677,30 Nov 2023,C01775,P0029,M02,2,213.92,0.0,boutique,livre,Paris
CMD0005483,31 Jan 2024,C02851,P0030,M07,3,881.61,0.0,web,annule,Strasbourg
CMD0007303,2024/02/15 08:20,C01543,P0031,M06,3,909.55,5.0,telephone,retourne,Paris
CMD0002298,15 May 2023,C00089,P0023,M06,3,89.65,5.0,web,livre,LILLE
CMD0010232,14 Jul 2023,C00732,P0004,M08,1,"777,59 EUR",5.0,  web ,livre,Toulouse
CMD0017246,2023-01-01,C02325,P0024,M07,3,1061.82,5.0,boutique,livre,Toulouse
CMD0017707,2023/06/17 14:46,990016,P0001,M08,1,"977,34 EUR",0.0,boutique,livre,Nantes
CMD0013450,2024/04/06 15:56,C02810,P0020,M01,2,830.74,0.0,WEB,livre,Bordeaux
CMD0015122,2024-12-21,C00815,P0005,M07,1,128.72,10.0,BOUTIQUE,livre,Toulouse
CMD0007250,2024-04-08,C02905,P0010,M07,1,594.96,15.0,  boutique ,retourne,Paris
CMD0001985,11/07/2024,C00952,P0039,M08,2,311.13,0.0,web,annule,bordeaux
CMD0001895,2023/11/27 19:45,C02072,P0022,M02,6,417.15,0.0,telephone,livre,NANTES
CMD0010129,2024/11/17 10:54,C02199,P0024,M05,5,1034.19,,boutique,annule,NANTES
CMD0013076,2023-05-20,C01361,P0032,M01,1,1273.55,20.0,web,livre,Toulouse
CMD0013414,13 Feb 2023,C02116,P0016,M04,1,274.54,15.0,web,retourne,Nantes
CMD0006469,13 Nov 2024,C02516,P0001,M02,6,952.38,,TELEPHONE,retourne,Paris
CMD0017677,2023/01/03 20:38,C01647,P0034,M06,2,460.92,,web,livre,Bordeaux
CMD0006522,18 Nov 2023,C00443,P0026,M01,2,"252,79 EUR",10.0,web,annule,Lille
CMD0004355,11-07-2023,C02574,P0038,M99,2,579.06,10.0,boutique,livre,Paris
CMD0013290,28/07/2023,C01643,P0026,M07,2,248.79,20.0,BOUTIQUE,livre,Bordeaux
CMD0017206,27-10-2024,C02612,P0029,M05,1,185.02,0.0,web,retourne,Toulouse
CMD0009686,2023/12/08 13:45,C00647,P0033,M04,2,403.31,0.0,TELEPHONE,annule,Lyon
CMD0006715,28/02/2024,C01948,P0014,M06,3,894.19,10.0,web,livre,Paris
CMD0014242,21-07-2023,C00036,P0007,M08,3,830.72,0.0,boutique,livre,Lille
CMD0015944,2023/08/29 11:58,C02612,P0015,M07,1,578.35,0.0,boutique,livre,Strasbourg
CMD0014199,21/11/2023,C02446,P0030,M05,6,846.29,0.0,  web ,livre,Nantes
CMD0011356,12 Apr 2023,C01834,P0016,M08,2,281.97,0.0,web,retourne,Lyon
CMD0000881,14 Feb 2023,C02251,P0036,M05,1,247.81,10.0,boutique,livre,NANTES
CMD0005766,27-07-2024,C02173,P0001,M03,3,971.03,0.0,web,livre,Nantes
CMD0013717,14-11-2024,C02012,P0031,M01,1,940.7,10.0,telephone,livre,Nantes
CMD0014828,01 Jul 2023,C02921,P0018,M01,2,93.76,15.0,WEB,livre,marseille
CMD0014421,29-12-2024,C02844,P0023,M02,3,102.79,5.0,web,livre,Toulouse
CMD0000121,,C00885,P0036,M02,1,231.28,0.0,boutique,annule,nantes
CMD0009172,2023/09/05 20:40,C02210,P0032,M07,3,1060.79,,web,livre,Lyon
CMD0014554,2023-09-13,C00617,P0010,M02,2,531.59,15.0,web,livre,Strasbourg
CMD0008990,28-02-2023,C01153,P0034,M01,1,465.42,20.0,  boutique ,livre,Paris
CMD0016979,2024/04/07 20:31,C00923,P0017,M05,1,727.94,0.0,web,livre,Bordeaux
CMD0005540,16/04/2023,C01378,P0016,M03,2,290.99,5.0,boutique,livre,Paris
CMD0009457,04 Aug 2023,C00890,P0030,M07,2,792.76,0.0,web,livre,  Nantes 
CMD0011187,2024-09-28,C00260,P0029,M04,2,199.59,5.0,telephone,livre,toulouse
CMD0004473,2023/11/10 12:51,C01086,P0037,M03,3,160.07,0.0,boutique,retourne,LILLE
CMD0002675,26-07-2024,C02832,P0032,M08,1,1053.88,0.0,web,livre,Lille
CMD0013521,2023-10-15,C00136,P0002,M01,1,569.27,15.0,web,livre,Paris
CMD0014422,11 Apr 2023,C01118,P0011,M99,2,474.27,15.0,  web ,livre,lille
CMD0010981,08 Jun 2024,C02781,P0018,M05,1,"94,54 EUR",10.0,telephone,livre,TOULOUSE
CMD0012041,24/02/2023,C00796,P0015,M99,2,512.23,0.0,web,livre,Strasbourg
CMD0007022,25-05-2024,C00326,P0002,M01,3,517.17,5.0,web,livre,LILLE
CMD0005831,24-08-2023,C01137,P0017,M03,1,667.6,5.0,web,livre,Bordeaux
CMD0001662,13 Feb 2023,C02211,P0003,M04,2,996.59,20.0,boutique,livre,Paris
CMD0003940,2024-06-29,C02256,P0029,M03,3,203.67,15.0,telephone,livre,Lille
CMD0014794,30 Jun 2023,C02333,P0010,M04,1,539.42,20.0,telephone,livre,Bordeaux
CMD0010946,27-10-2024,C01461,P0004,M02,1,836.63,0.0,boutique,livre,Lyon
CMD0010547,08-11-2024,C00008,P0001,M02,3,"1009,82 EUR",0.0,WEB,retourne,Strasbourg
CMD0001822,12/05/2024,C00582,P0021,M05,1,839.0,5.0,boutique,annule,Marseille
CMD0016249,22 Apr 2024,C02496,P0034,M01,1,434.23,0.0,web,livre,lille
CMD0002555,2024-10-12,C02853,P0033,M01,2,382.8,0.0,web,retourne,Marseille
CMD0016490,26 Jun 2023,C02027,P0006,M05,3,1240.87,5.0,TELEPHONE,livre,Marseille
CMD0006993,13 Nov 2023,C02208,P0035,M02,3,607.12,20.0,BOUTIQUE,livre,NANTES
CMD0016298,07/05/2024,C00273,P0026,M06,1,246.17,,telephone,livre,Paris
CMD0012651,09/11/2024,C02490,P0011,M07,1,459.05,15.0,web,livre,BORDEAUX
CMD0008241,2023-01-05,C00473,P0010,M07,2,519.88,0.0,web,annule,LILLE
CMD0013383,19/06/2023,C02471,P0021,M02,1,993.29,5.0,WEB,livre,Lyon
CMD0014889,2024/03/15 18:37,C00603,P0014,M04,3,1068.86,0.0,web,livre,Marseille
CMD0006612,2023/02/13 19:04,C01987,P0024,M08,2,1156.52,10.0,web,livre,  Toulouse 
CMD0017216,2024-09-13,C00037,P0038,M05,1,584.51,10.0,boutique,livre,Nantes
CMD0008574,2024-02-15,C01175,P0031,M04,1,835.06,0.0,boutique,annule,Bordeaux
CMD0007848,2023/10/04 12:52,C00734,P0026,M03,1,239.19,0.0,web,annule,  Bordeaux 
CMD0010160,02-10-2023,C00420,P0036,M08,2,239.62,0.0,boutique,livre,BORDEAUX
CMD0006400,29 Jun 2024,C02685,P0021,M01,2,993.64,,WEB,livre,Strasbourg
CMD0011894,25 Jun 2023,C00510,P0024,M99,2,1040.27,10.0,telephone,retourne,Nantes
CMD0003715,24 Jul 2024,C02787,P0028,M01,3,61.02,5.0,telephone,livre,Toulouse
CMD0006527,24-01-2024,C02253,P0004,M08,1,885.44,5.0,web,livre,Bordeaux
CMD0004797,08/05/2024,C02697,P0033,M03,2,373.87,0.0,web,annule,Lyon
CMD0015700,18/10/2024,C01212,P0012,M06,2,1169.36,5.0,web,livre,Lyon
CMD0017102,2023-05-20,C01452,P0003,M06,1,957.46,,boutique,livre,Bordeaux
CMD0006465,2023/07/01 12:12,C01117,P0005,M01,3,122.83,20.0,WEB,retourne,BORDEAUX
CMD0017797,2023/01/23 15:23,990051,P0030,M05,3,888.32,15.0,  boutique ,livre,Lille
CMD0010647,07 Jun 2024,C00699,P0039,M06,-2,302.68,20.0,web,annule,lille
CMD0013242,2023-12-17,C01976,P0012,M03,2,1062.3,20.0,web,livre,marseille
CMD0005962,2023-04-19,C01458,P0019,M99,1,957.18,0.0,web,livre,Lille
CMD0008463,31 May 2024,C00580,P0003,M08,554,1049.15,,telephone,livre,Lille
CMD0013993,25-04-2023,C01367,P0007,M06,1,963.96,0.0,web,annule,PARIS
CMD0003189,05-10-2023,C01599,P0031,M01,1,886.37,15.0,  boutique ,livre,Strasbourg
CMD0001973,24-01-2023,C02993,P0033,M05,3,393.72,0.0,telephone,annule,Toulouse
CMD0007142,2023/01/24 10:32,C01334,P0029,M05,2,202.6,20.0,telephone,livre,Nantes
CMD0007964,09-07-2024,C01237,P0016,M05,3,282.19,10.0,boutique,livre,Bordeaux
CMD0008483,2023-10-17,990005,P0019,M04,3,1009.09,,telephone,livre,  Paris 
CMD0017754,2024/06/16 11:04,C01080,P0018,M01,3,89.63,0.0,web,annule,Bordeaux
CMD0006088,2023-04-24,C01536,P0017,M06,3,691.51,15.0,web,livre,  Nantes 
CMD0005310,2023-09-19,C02399,P0025,M01,2,878.48,20.0,web,annule,Lille
CMD0005314,2023-01-11,C01004,P0018,M04,3,95.76,5.0,boutique,livre,  Toulouse 
CMD0014115,29/12/2024,C00921,P0021,M08,3,944.55,20.0,boutique,retourne,Bordeaux
CMD0015581,2024-11-01,C02151,P0036,M99,2,232.0,5.0,telephone,livre,Paris
CMD0004786,21/05/2023,C01561,P0032,M03,3,1094.76,0.0,web,annule,Strasbourg
CMD0007066,21/01/2024,C01851,P0002,M01,3,550.07,0.0,web,livre,Toulouse
CMD0017356,06-06-2023,C00046,P0004,M08,1,"899,44 EUR",15.0,boutique,retourne,BORDEAUX
CMD0016315,30-10-2023,C01818,P0015,M05,3,521.47,0.0,telephone,livre,Toulouse
CMD0011899,12/04/2023,C02007,P0030,M01,2,833.04,0.0,  web ,livre,Marseille
CMD0002200,29 Apr 2024,C00887,P0029,M03,2,195.57,0.0,  web ,livre,Paris
CMD0008461,2023/11/15 14:32,C02063,P0037,M06,1,184.45,0.0,web,livre,Lille
CMD0009050,2023/03/11 12:29,C01079,P0035,M03,2,569.49,20.0,WEB,livre,Bordeaux
CMD0013487,02 May 2023,C01332,P0002,M02,2,519.86,0.0,boutique,livre,Toulouse
CMD0000057,22-12-2023,C01664,P0035,M01,3,"523,26 EUR",0.0,web,livre,Nantes
CMD0000311,2024/07/03 18:16,C00561,P0039,M01,1,277.65,0.0,boutique,livre,strasbourg
CMD0014691,23/09/2024,C00830,P0012,M04,2,1009.84,0.0,telephone,livre,paris
CMD0014058,2023/03/28 13:30,C00560,P0023,M08,3,93.66,0.0,telephone,livre,Lille
CMD0004585,,990042,P0010,M05,1,573.53,,WEB,livre,Strasbourg
CMD0012853,22 Dec 2024,C02108,P0039,M01,2,310.73,20.0,web,retourne,Lille
CMD0010866,21-06-2024,C02131,P0008,M04,3,894.45,0.0,web,annule,Toulouse
CMD0010839,07-03-2023,C00880,P0006,M99,3,1192.81,,  boutique ,annule,nantes
CMD0005434,13/02/2024,C00871,P0018,M06,3,90.73,,web,livre,TOULOUSE
CMD0010876,2023-02-17,C00803,P0016,M05,1,271.87,0.0,web,livre,toulouse
CMD0016872,05-04-2024,C00640,P0008,M07,3,873.83,20.0,boutique,livre,Strasbourg
CMD0014636,2023-02-08,C02046,P0020,M05,3,716.63,5.0,telephone,retourne,Marseille
CMD0010539,17-05-2023,C01604,P0024,M99,2,989.96,0.0,web,retourne,Strasbourg
CMD0017523,2024/06/11 10:19,C02573,P0033,M99,-3,408.63,5.0,web,retourne,Strasbourg
CMD0006617,05/09/2024,C01064,P0006,M05,3,1285.46,0.0,boutique,annule,Bordeaux
